Vehicle Type,Engine Package,Model Year,Production (000),Production Share,2-Cycle MPG,Real-World MPG,Real-World MPG_City,Real-World MPG_Hwy,Real-World CO2 (g/mi),Real-World CO2_City (g/mi),Real-World CO2_Hwy (g/mi),Weight (lbs),Footprint (sq. ft.),Engine Displacement,Horsepower (HP),Acceleration (0-60 time in seconds),HP/Engine Displacement,HP/Weight (lbs),Ton-MPG (Real-World),Drivetrain - Front,Drivetrain - 4WD,Drivetrain - Rear,Transmission - Manual,Transmission - Automatic,Transmission - Lockup,Transmission - CVT (Hybrid),Transmission - Other,Transmission - CVT (Non-Hybrid)
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2011","11","0.020377","20.01366","16.12207","13.95017","18.26760","551.23203","637.05326","486.48970","5325.122","64.16826","275.0706","208.7208","10.8219","0.757896","0.039181","43.03911","-","-","1.000","-","-","1.000","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2012","18","0.027162","20.49783","16.50607","14.20689","18.80147","538.40814","625.54164","472.67585","5191.673","63.57195","270.7530","206.2988","10.7671","0.760950","0.039757","42.95010","-","-","1.000","-","-","1.000","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2013","12","0.021622","20.19868","16.25794","14.08143","18.40387","546.62535","631.11510","482.88747","5254.373","64.05471","271.9123","205.2640","10.8573","0.754061","0.039060","42.92069","-","-","1.000","-","-","1.000","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2014","15","0.021679","19.45424","15.74169","13.48590","18.01493","564.55180","658.98447","493.31312","5180.804","63.93479","269.9129","202.5364","10.8673","0.749695","0.039081","40.75414","-","-","1.000","-","-","1.000","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2015","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2016","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2017","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","2020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Minivan/Van","Port, Fixed Valve Timing, Two-Valve","Prelim. 2021","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","1999","1724","0.735987","18.83093","15.45017","13.41077","17.80154","575.20390","662.67658","499.22634","4651.997","-","277.5484","209.1398","10.2781","0.761023","0.045078","35.88070","-","0.779","0.221","0.045","-","0.955","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2000","1953","0.773227","18.95105","15.49040","13.45037","17.77721","573.71025","660.72553","499.90985","4723.817","-","274.8625","213.0303","9.8328","0.780028","0.045165","36.51321","-","0.840","0.160","0.040","-","0.960","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2001","1636","0.604371","19.27834","15.67223","13.68104","17.81954","567.05412","649.58535","498.72216","4758.117","-","271.2558","219.8523","9.4911","0.813001","0.046128","37.27135","0.101","0.716","0.183","0.031","-","0.969","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2002","2002","0.558040","19.15024","15.56436","13.42316","17.87134","570.98385","662.06447","497.27673","4874.950","-","273.2452","236.5179","9.2973","0.866608","0.048391","37.90649","-","0.699","0.301","0.026","-","0.974","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2003","1729","0.484125","18.95551","15.37281","13.20279","17.66858","578.09855","673.11546","502.98337","5137.528","-","285.1745","242.8135","9.2977","0.854478","0.047328","39.35367","-","0.696","0.304","0.024","-","0.976","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2004","1907","0.468045","19.19633","15.52521","13.26562","17.87684","572.42378","669.92742","497.12376","4996.753","-","283.5515","243.2128","9.1828","0.856148","0.048694","38.62736","0.011","0.709","0.280","0.024","-","0.976","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2005","1169","0.357250","19.34859","15.59888","13.29868","17.93969","569.72044","668.26195","495.38210","5051.212","-","285.1161","252.2004","8.9483","0.883903","0.049813","39.36732","-","0.740","0.260","0.030","-","0.970","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2006","883","0.293816","19.59875","15.80362","13.44316","18.21660","562.33968","661.07948","487.85176","4912.880","-","271.8594","242.5597","9.1274","0.889677","0.049277","38.82023","-","0.762","0.238","0.040","-","0.960","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2007","1119","0.337722","20.49582","16.52496","13.98286","19.15156","537.79256","635.56367","464.03541","5221.644","-","283.1267","261.8990","9.1131","0.919763","0.049958","43.17336","-","0.654","0.346","0.028","-","0.972","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2008","775","0.252140","20.77057","16.72434","14.18925","19.32959","531.38118","626.31905","459.76138","5043.479","49.33905","270.6491","250.8600","9.2809","0.920653","0.049435","42.16119","-","0.703","0.297","0.043","-","0.947","0.010","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2009","262","0.152888","20.76931","16.75195","14.13234","19.47528","530.50534","628.84119","456.32215","4975.247","48.60389","265.4045","249.2541","8.9534","0.930989","0.049653","41.64795","-","0.665","0.335","0.020","-","0.980","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2010","280","0.121383","21.28695","17.11253","14.54913","19.73570","519.32700","610.82686","450.30079","4548.112","44.90494","233.4685","207.4640","9.6626","0.888832","0.045825","38.89995","-","0.803","0.197","0.076","-","0.923","0.001","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2011","187","0.061080","22.04449","17.73223","15.11259","20.39986","501.17768","588.05278","435.64032","4323.023","45.94188","229.3234","204.4611","9.5857","0.892018","0.047442","38.32726","-","0.858","0.142","0.104","-","0.896","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2012","82","0.029765","21.94203","17.67911","14.99646","20.43708","502.68357","592.60670","434.84683","4539.495","45.19226","232.2951","220.2688","9.6476","0.940873","0.048199","40.11922","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2013","1","0.000356","18.29450","14.97462","12.47440","17.64210","593.47097","712.41903","503.73822","5500.000","51.90611","390.5517","470.0000","6.2853","1.203426","0.085455","41.18019","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2014","5","0.001471","19.05720","15.63703","12.82340","18.73870","568.33059","693.02993","474.25915","5500.000","52.30000","390.5517","470.0000","5.7502","1.203426","0.085455","43.00182","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2015","5","0.000974","19.05910","15.63851","12.82460","18.74050","568.27674","692.96508","474.21360","5500.000","51.84263","390.5517","470.0000","5.7502","1.203426","0.085455","43.00589","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2016","2","0.000373","19.05720","15.63703","12.82340","18.73870","568.33059","693.02993","474.25915","5500.000","51.70000","390.5517","470.0000","5.7502","1.203426","0.085455","43.00182","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2017","3","0.000469","19.05720","15.55977","12.74696","18.66723","571.15257","697.18589","476.07480","5500.000","52.10000","390.5517","470.0000","5.7502","1.203426","0.085455","42.78936","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2018","6","0.001090","19.20920","15.71854","12.77334","19.02838","565.38323","695.74608","467.03933","5845.695","53.06795","390.5517","470.0000","5.9489","1.203426","0.080531","45.95749","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","2020","2","0.000379","19.15675","15.66358","12.76446","18.90229","567.36715","696.23026","470.15463","5726.143","52.73320","390.5517","470.0000","5.8802","1.203426","0.082234","44.86270","-","1.000","-","-","-","1.000","-","-","-"
"Truck SUV","Port, Fixed Valve Timing, Two-Valve","Prelim. 2021","-","0.000648","18.84042","15.40320","12.81432","18.17293","576.95786","693.52113","489.02416","5743.141","48.97297","390.5517","470.0000","5.8900","1.203426","0.081992","44.33714","-","1.000","-","-","-","1.000","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","1999","2348","0.923000","19.70000","16.10000","14.00000","18.50000","552.00000","634.00000","481.00000","4565.000","-","275.0000","209.0000","10.3000","0.763000","0.045300","36.70000","-","0.457","0.543","0.151","-","0.849","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2000","2280","0.873000","20.30000","16.50000","14.40000","18.90000","537.00000","615.00000","471.00000","4391.000","-","263.0000","205.0000","9.8100","0.786000","0.046200","36.30000","-","0.381","0.619","0.148","-","0.852","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2001","2197","0.872000","19.30000","15.70000","13.60000","18.00000","566.00000","651.00000","494.00000","4642.000","-","280.0000","221.0000","9.3900","0.795000","0.047300","36.50000","-","0.394","0.606","0.095","-","0.905","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2002","1957","0.822000","19.00000","15.40000","13.40000","17.60000","576.00000","663.00000","506.00000","4832.000","-","287.0000","236.0000","9.3100","0.822000","0.048700","37.20000","-","0.447","0.553","0.061","-","0.939","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2003","2116","0.855000","19.60000","15.80000","13.70000","17.90000","562.00000","647.00000","495.00000","4749.000","-","275.0000","230.0000","9.3900","0.834000","0.047900","37.50000","-","0.404","0.596","0.078","-","0.922","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2004","1694","0.676000","19.30000","15.50000","13.50000","17.60000","573.00000","660.00000","505.00000","4970.000","-","291.0000","253.0000","9.0000","0.864000","0.050700","38.50000","-","0.446","0.554","0.051","-","0.949","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2005","1361","0.591000","19.30000","15.50000","13.30000","17.80000","573.00000","670.00000","500.00000","5053.000","-","294.0000","260.0000","8.8700","0.879000","0.051400","39.20000","-","0.445","0.555","0.035","-","0.965","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2006","1115","0.510000","19.70000","15.90000","13.60000","18.10000","560.00000","652.00000","490.00000","5084.000","-","292.0000","257.0000","9.0500","0.876000","0.050500","40.30000","-","0.413","0.587","0.041","-","0.959","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2007","1155","0.546000","19.90000","16.00000","13.70000","18.40000","555.00000","651.00000","483.00000","5273.000","-","298.0000","271.0000","9.0100","0.904000","0.051200","42.20000","-","0.442","0.558","0.016","-","0.984","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2008","993","0.553000","20.40000","16.40000","14.00000","18.90000","541.00000","635.00000","469.00000","5285.000","64.60000","296.0000","273.0000","9.0600","0.917000","0.051500","43.70000","-","0.443","0.557","0.022","-","0.978","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2009","495","0.501000","20.50000","16.50000","14.00000","19.10000","539.00000","637.00000","465.00000","5347.000","65.10000","304.0000","287.0000","8.4800","0.941000","0.053600","44.10000","-","0.477","0.523","0.003","-","0.997","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2010","178","0.140000","20.70000","16.60000","14.20000","19.10000","535.00000","626.00000","466.00000","5001.000","62.00000","268.0000","242.0000","9.2900","0.901000","0.048400","41.60000","-","0.333","0.667","0.009","-","0.991","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2011","158","0.107000","20.70000","16.70000","14.30000","19.00000","533.00000","620.00000","467.00000","4696.000","59.70000","259.0000","232.0000","9.2100","0.892000","0.049400","39.10000","-","0.408","0.592","0.033","-","0.967","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2012","73","0.053600","21.00000","16.90000","14.40000","19.50000","525.00000","617.00000","456.00000","5067.000","61.80000","273.0000","256.0000","9.0400","0.928000","0.050200","42.80000","-","0.311","0.689","-","-","1.000","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2013","55","0.035100","20.60000","16.60000","14.30000","18.90000","536.00000","622.00000","471.00000","4983.000","61.70000","272.0000","242.0000","9.3200","0.881000","0.048300","41.40000","-","0.222","0.778","-","-","1.000","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2014","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2015","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2016","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2017","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2018","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2019","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","2020","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Pickup","Port, Fixed Valve Timing, Two-Valve","Prelim. 2021","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1986","345","0.031300","29.80210","25.29793","23.08974","28.54801","351.29361","384.88963","311.30015","2832.999","-","118.9449","124.8704","11.2586","1.048488","0.043605","35.95971","0.779","-","0.221","0.691","0.024","0.285","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1987","744","0.069373","30.30013","25.62845","23.22504","29.12570","346.76310","382.64730","305.12576","2964.780","-","122.1911","124.5768","11.8445","1.019567","0.041720","38.20332","0.875","-","0.125","0.462","0.015","0.523","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1988","1055","0.098228","28.92050","24.39408","21.90215","28.00012","364.30966","405.75931","317.39152","3076.192","-","131.2628","132.8499","11.7841","1.018228","0.043034","37.73601","0.911","0.008","0.081","0.362","0.010","0.628","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1989","1446","0.144338","28.52143","23.98249","21.41070","27.65028","370.56198","415.07279","321.40722","3057.466","-","132.2264","131.9620","11.4123","1.001084","0.042987","36.82830","0.849","0.027","0.123","0.346","0.016","0.638","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1990","2384","0.270599","28.89648","24.17698","21.69255","27.57505","367.58111","409.67982","322.28414","3004.210","-","126.3388","131.5492","10.7694","1.042812","0.043455","36.41954","0.879","0.026","0.095","0.337","0.016","0.645","-","-","0.001"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1991","2277","0.267132","29.18188","24.31097","21.81236","27.63161","365.55514","407.42960","321.62435","2974.541","-","125.6230","131.4306","10.8436","1.045237","0.043685","36.24559","0.859","0.044","0.097","0.364","0.014","0.620","-","-","0.002"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1992","2315","0.285470","29.31885","24.36819","21.60219","28.05001","364.69676","411.39348","316.82699","3046.736","-","127.5291","133.9066","10.6181","1.049858","0.043552","37.24757","0.814","0.024","0.162","0.323","0.006","0.671","-","-","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1993","2567","0.303589","29.34937","24.32443","21.38829","28.20066","365.35286","415.50779","315.13444","3083.660","-","134.2544","138.1230","9.8643","1.030783","0.044164","37.64557","0.906","0.033","0.061","0.282","0.020","0.698","-","-","0.000"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1994","2775","0.329735","28.97443","23.95027","20.90859","27.92260","371.06047","425.04055","318.27267","3127.056","-","139.6428","143.8813","9.7262","1.032053","0.045068","37.50844","0.925","0.002","0.073","0.246","0.028","0.726","-","-","-"
"Sedan/Wagon","Port, Fixed Valve Timing, Multi-Valve","1995","3981","0.423742","29.35806","24.21383","20.89598","28.54543","367.02164","425.29705","311.32825","3129.378","-","139.6923","147.1022","9.9067","1.058439","0.046315","37.95303","0.848","0.026","0.126","0.209","0.025","0.766","-","-","-"
